MatchID,TeamID,OriginPlayerID,DestinationPlayerID,MatchPeriod,EventTime,EventType,EventSubType,EventOrigin_x,EventOrigin_y,EventDestination_x,EventDestination_y
1,Opponent1,Opponent1_G1,Opponent1_D2,1H,907.7689559999999,Pass,Simple pass,19.0,61.0,42.0,16.0
1,Opponent1,Opponent1_D2,Opponent1_F1,1H,911.123578,Pass,High pass,42.0,16.0,85.0,48.0
1,Opponent1,Opponent1_F1,,1H,913.594924,Duel,Air duel,85.0,48.0,71.0,21.0
1,Huskies,Huskies_D2,,1H,914.299765,Duel,Air duel,15.0,52.0,29.0,79.0
1,Huskies,Huskies_D1,Huskies_F3,1H,918.981968,Pass,Simple pass,29.0,79.0,54.0,51.0
1,Huskies,Huskies_F3,,1H,921.821903,Pass,Simple pass,54.0,51.0,44.0,42.0
1,Opponent1,Opponent1_M2,,1H,922.551021,Others on the ball,Touch,56.0,58.0,67.0,66.0
1,Opponent1,Opponent1_M2,,1H,925.0811819999999,Duel,Ground defending duel,67.0,66.0,66.0,77.0
1,Huskies,Huskies_M3,,1H,926.6237209999999,Duel,Ground attacking duel,33.0,34.0,34.0,23.0
1,Opponent1,Opponent1_M2,,1H,928.0520260000001,Foul,Foul,66.0,77.0,67.0,66.0
1,Huskies,Huskies_D3,,1H,937.663159,Free Kick,Free Kick,28.0,24.0,28.0,49.0
1,Huskies,Huskies_D2,Huskies_D1,1H,940.1473020000001,Pass,Simple pass,28.0,49.0,27.0,80.0
1,Huskies,Huskies_D1,,1H,942.512279,Pass,Simple pass,27.0,80.0,67.0,95.0
1,Opponent1,Opponent1_F2,,1H,944.871191,Duel,Ground defending duel,33.0,5.0,30.0,7.0
1,Huskies,Huskies_M1,,1H,946.326274,Duel,Ground attacking duel,67.0,95.0,70.0,93.0
1,Opponent1,Opponent1_F2,,1H,947.225659,Duel,Ground attacking duel,30.0,7.0,30.0,16.0
1,Huskies,Huskies_M1,,1H,948.0686109999999,Duel,Ground defending duel,70.0,93.0,70.0,84.0
1,Opponent1,Opponent1_F2,Opponent1_M1,1H,948.626794,Pass,Simple pass,30.0,16.0,37.0,33.0
1,Opponent1,Opponent1_M1,Opponent1_M2,1H,952.7279269999999,Pass,Simple pass,37.0,33.0,47.0,54.0
1,Opponent1,Opponent1_M2,,1H,955.0482119999999,Pass,High pass,47.0,54.0,71.0,0.0
1,Huskies,Huskies_D1,,1H,972.749073,Free Kick,Throw in,18.0,100.0,42.0,90.0
1,Opponent1,Opponent1_M1,Opponent1_F1,1H,974.1612279999999,Pass,Simple pass,58.0,10.0,73.0,15.0
1,Opponent1,Opponent1_F1,,1H,976.6675660000001,Duel,Ground attacking duel,73.0,15.0,64.0,27.0
1,Huskies,Huskies_M2,Huskies_D2,1H,977.6426839999999,Pass,Simple pass,36.0,73.0,27.0,85.0
1,Huskies,Huskies_D2,,1H,977.7114369999999,Duel,Ground defending duel,27.0,85.0,29.0,80.0
1,Opponent1,Opponent1_F1,Opponent1_M1,1H,978.084482,Pass,Simple pass,71.0,20.0,56.0,26.0
1,Opponent1,Opponent1_M1,Opponent1_D3,1H,978.8876990000001,Pass,Simple pass,56.0,26.0,63.0,60.0
1,Opponent1,Opponent1_D3,Opponent1_M1,1H,983.6546209999999,Pass,Simple pass,63.0,60.0,60.0,36.0
1,Opponent1,Opponent1_M1,Opponent1_M2,1H,987.186874,Pass,Simple pass,60.0,36.0,71.0,67.0
1,Opponent1,Opponent1_M2,Opponent1_D3,1H,989.23669,Pass,Simple pass,71.0,67.0,57.0,71.0
1,Opponent1,Opponent1_D3,Opponent1_M1,1H,991.2322529999999,Pass,Simple pass,57.0,71.0,55.0,52.0
1,Opponent1,Opponent1_M1,Opponent1_D2,1H,995.008376,Pass,Simple pass,55.0,52.0,58.0,32.0
1,Opponent1,Opponent1_D2,Opponent1_M3,1H,997.7131509999999,Pass,Simple pass,58.0,32.0,65.0,40.0
1,Opponent1,Opponent1_M3,Opponent1_M1,1H,999.236592,Pass,Simple pass,65.0,40.0,64.0,56.0
1,Opponent1,Opponent1_M1,Opponent1_D2,1H,1002.00926,Pass,Simple pass,64.0,56.0,75.0,30.0
1,Opponent1,Opponent1_D2,Opponent1_F2,1H,1003.7057460000001,Pass,Simple pass,75.0,30.0,72.0,59.0
1,Opponent1,Opponent1_F2,,1H,1007.93265,Pass,Simple pass,72.0,59.0,77.0,71.0
1,Huskies,Huskies_M2,,1H,1010.176471,Duel,Ground defending duel,23.0,29.0,16.0,32.0
1,Opponent1,Opponent1_M2,,1H,1010.3950540000001,Duel,Ground attacking duel,77.0,71.0,84.0,68.0
1,Huskies,Huskies_D3,,1H,1011.1845000000001,Duel,Ground defending duel,16.0,32.0,23.0,67.0
1,Opponent1,Opponent1_M2,,1H,1013.016934,Duel,Ground attacking duel,77.0,33.0,78.0,18.0
1,Huskies,Huskies_M1,,1H,1014.3068499999999,Duel,Ground defending duel,23.0,67.0,22.0,82.0
1,Opponent1,Opponent1_M2,Opponent1_M2,1H,1017.845967,Pass,Simple pass,78.0,18.0,74.0,8.0
1,Opponent1,Opponent1_M2,Opponent1_M1,1H,1018.9772439999999,Pass,Simple pass,74.0,8.0,64.0,40.0
1,Opponent1,Opponent1_M1,Opponent1_F2,1H,1024.129555,Pass,Simple pass,64.0,40.0,69.0,58.0
1,Opponent1,Opponent1_F2,Opponent1_M1,1H,1025.488721,Pass,Simple pass,69.0,58.0,64.0,53.0
1,Opponent1,Opponent1_M1,Opponent1_D3,1H,1026.600096,Pass,Simple pass,64.0,53.0,74.0,83.0
1,Opponent1,Opponent1_D3,Opponent1_F2,1H,1032.126828,Pass,Simple pass,74.0,83.0,66.0,67.0
1,Opponent1,Opponent1_F2,,1H,1034.898589,Duel,Ground attacking duel,66.0,67.0,63.0,69.0
1,Huskies,Huskies_F2,,1H,1035.552349,Duel,Ground defending duel,34.0,33.0,37.0,31.0
1,Huskies,Huskies_F2,,1H,1037.890469,Foul,Foul,37.0,31.0,34.0,33.0
1,Opponent1,Opponent1_M3,Opponent1_D3,1H,1048.457823,Pass,Simple pass,80.0,79.0,80.0,84.0
1,Opponent1,Opponent1_D3,,1H,1053.572422,Duel,Ground attacking duel,80.0,84.0,80.0,84.0
1,Opponent1,Opponent1_D3,,1H,1055.344787,Pass,Cross,80.0,84.0,100.0,32.0
1,Huskies,Huskies_G1,,1H,1077.94318,Free Kick,Goal kick,0.0,0.0,15.0,18.0
1,Huskies,Huskies_D3,Huskies_G1,1H,1080.525643,Pass,Simple pass,15.0,18.0,13.0,45.0
1,Huskies,Huskies_G1,Huskies_M1,1H,1083.673768,Pass,High pass,13.0,45.0,39.0,97.0
1,Huskies,Huskies_M1,Huskies_D1,1H,1086.548868,Pass,Head pass,39.0,97.0,31.0,77.0
1,Huskies,Huskies_D1,Huskies_M3,1H,1088.3517,Pass,Simple pass,31.0,77.0,33.0,47.0
1,Huskies,Huskies_M3,Huskies_D3,1H,1092.134846,Pass,Simple pass,33.0,47.0,29.0,12.0
1,Huskies,Huskies_D3,,1H,1093.799437,Others on the ball,Acceleration,29.0,12.0,71.0,8.0
1,Huskies,Huskies_D3,Huskies_D4,1H,1098.1089,Pass,Simple pass,71.0,8.0,72.0,7.0
1,Huskies,Huskies_D4,,1H,1098.899904,Duel,Ground attacking duel,72.0,7.0,72.0,0.0
1,Opponent1,Opponent1_M2,,1H,1099.280935,Duel,Ground defending duel,28.0,93.0,28.0,100.0
1,Huskies,Huskies_D4,,1H,1111.80097,Free Kick,Throw in,72.0,0.0,58.0,8.0
1,Huskies,Huskies_D3,Huskies_D1,1H,1114.347374,Pass,Simple pass,58.0,8.0,41.0,73.0
1,Huskies,Huskies_D1,,1H,1116.539946,Others on the ball,Touch,41.0,73.0,66.0,92.0
1,Huskies,Huskies_D1,,1H,1121.54287,Pass,High pass,66.0,92.0,76.0,67.0
1,Opponent1,Opponent1_D4,,1H,1122.780002,Pass,Head pass,24.0,33.0,38.0,38.0
1,Huskies,Huskies_M3,Huskies_M1,1H,1124.056621,Pass,Simple pass,62.0,62.0,62.0,72.0
1,Huskies,Huskies_M1,Huskies_F2,1H,1128.904817,Pass,Simple pass,62.0,72.0,70.0,78.0
1,Huskies,Huskies_F2,Huskies_M1,1H,1129.81297,Pass,Simple pass,70.0,78.0,74.0,60.0
1,Huskies,Huskies_M1,,1H,1130.595995,Pass,Simple pass,74.0,60.0,75.0,28.0
1,Opponent1,Opponent1_F3,,1H,1132.277791,Others on the ball,Clearance,25.0,72.0,44.0,13.0
1,Opponent1,Opponent1_F1,,1H,1136.463856,Duel,Air duel,44.0,13.0,29.0,8.0
1,Huskies,Huskies_D1,,1H,1137.392687,Duel,Air duel,56.0,87.0,71.0,92.0
1,Opponent1,Opponent1_D1,,1H,1138.947548,Pass,Simple pass,29.0,8.0,21.0,0.0
1,Huskies,Huskies_F1,,1H,1144.195376,Free Kick,Throw in,68.0,100.0,65.0,96.0
1,Huskies,Huskies_M1,Huskies_F1,1H,1145.628269,Pass,Simple pass,65.0,96.0,70.0,98.0
1,Huskies,Huskies_F1,Huskies_F2,1H,1148.496105,Pass,Simple pass,70.0,98.0,68.0,83.0
1,Huskies,Huskies_F2,Huskies_D3,1H,1150.556157,Pass,Simple pass,68.0,83.0,66.0,38.0
1,Huskies,Huskies_D3,Huskies_D4,1H,1154.053777,Pass,Simple pass,66.0,38.0,79.0,4.0
1,Huskies,Huskies_D4,,1H,1156.67177,Pass,Simple pass,79.0,4.0,74.0,6.0
1,Opponent1,Opponent1_F3,,1H,1157.379681,Others on the ball,Touch,26.0,94.0,25.0,82.0
1,Opponent1,Opponent1_M2,,1H,1158.765817,Duel,Ground loose ball duel,25.0,82.0,21.0,83.0
1,Huskies,Huskies_M2,,1H,1159.521077,Others on the ball,Touch,79.0,17.0,77.0,0.0
1,Opponent1,Opponent1_D3,,1H,1176.087791,Free Kick,Throw in,26.0,100.0,61.0,94.0
1,Opponent1,Opponent1_F1,,1H,1178.765363,Duel,Ground attacking duel,61.0,94.0,60.0,96.0
1,Huskies,Huskies_D3,,1H,1179.742099,Duel,Ground defending duel,39.0,6.0,40.0,4.0
1,Opponent1,Opponent1_F1,,1H,1179.794809,Pass,Simple pass,60.0,96.0,43.0,93.0
1,Huskies,Huskies_M2,,1H,1181.013195,Duel,Ground defending duel,57.0,7.0,70.0,8.0
1,Opponent1,Opponent1_M3,,1H,1181.453266,Duel,Ground attacking duel,43.0,93.0,30.0,92.0
1,Huskies,Huskies_M2,Huskies_M1,1H,1184.199743,Pass,Simple pass,70.0,8.0,65.0,61.0
1,Huskies,Huskies_M1,,1H,1186.56559,Duel,Ground attacking duel,65.0,61.0,79.0,72.0
1,Opponent1,Opponent1_F2,,1H,1187.158689,Duel,Ground defending duel,35.0,39.0,21.0,28.0
1,Huskies,Huskies_M1,,1H,1190.187435,Shot,Shot,79.0,72.0,0.0,0.0
1,Opponent1,Opponent1_G1,,1H,1192.868873,Save attempt,Save attempt,100.0,100.0,21.0,28.0
1,Opponent1,Opponent1_D2,Opponent1_G1,1H,1212.753315,Pass,Simple pass,33.0,14.0,18.0,55.0
1,Opponent1,Opponent1_G1,Opponent1_F3,1H,1228.919596,Pass,Launch,18.0,55.0,76.0,88.0
1,Opponent1,Opponent1_F3,,1H,1231.443603,Duel,Air duel,76.0,88.0,77.0,76.0
1,Huskies,Huskies_D3,,1H,1231.617294,Duel,Air duel,24.0,12.0,23.0,24.0
1,Opponent1,Opponent1_F1,,1H,1232.809954,Pass,Head pass,77.0,76.0,72.0,81.0
1,Huskies,Huskies_M3,Huskies_D4,1H,1234.888756,Pass,Simple pass,28.0,19.0,19.0,5.0
1,Huskies,Huskies_D4,Huskies_D2,1H,1237.056443,Pass,Simple pass,19.0,5.0,21.0,39.0
1,Huskies,Huskies_D2,Huskies_D1,1H,1240.195071,Pass,Simple pass,21.0,39.0,27.0,76.0
1,Huskies,Huskies_D1,Huskies_M1,1H,1243.277878,Pass,Simple pass,27.0,76.0,40.0,96.0
1,Huskies,Huskies_M1,Huskies_F1,1H,1246.983038,Pass,High pass,40.0,96.0,74.0,98.0
1,Huskies,Huskies_F1,,1H,1250.066342,Offside,,74.0,98.0,0.0,0.0
1,Opponent1,Opponent1_G1,,1H,1281.582667,Free Kick,Free Kick,27.0,13.0,78.0,47.0
1,Opponent1,Opponent1_F1,,1H,1283.91341,Duel,Air duel,78.0,47.0,71.0,48.0
1,Huskies,Huskies_D2,,1H,1284.799842,Duel,Air duel,22.0,53.0,29.0,52.0
1,Huskies,Huskies_M2,Huskies_G1,1H,1285.762328,Pass,Head pass,29.0,52.0,12.0,43.0
1,Huskies,Huskies_G1,Huskies_M1,1H,1299.229819,Pass,High pass,12.0,43.0,44.0,81.0
1,Huskies,Huskies_M1,Huskies_F2,1H,1304.927402,Pass,Simple pass,44.0,81.0,49.0,75.0
1,Huskies,Huskies_F2,Huskies_D1,1H,1306.588143,Pass,Simple pass,49.0,75.0,34.0,80.0
1,Huskies,Huskies_D1,Huskies_D2,1H,1308.752362,Pass,Simple pass,34.0,80.0,28.0,51.0
1,Huskies,Huskies_D2,Huskies_D3,1H,1311.029947,Pass,Simple pass,28.0,51.0,38.0,24.0
1,Huskies,Huskies_D3,Huskies_M1,1H,1314.932615,Pass,Simple pass,38.0,24.0,42.0,67.0
1,Huskies,Huskies_M1,Huskies_F2,1H,1317.250553,Pass,Simple pass,42.0,67.0,54.0,92.0
1,Huskies,Huskies_F2,Huskies_M1,1H,1318.781728,Pass,Simple pass,54.0,92.0,61.0,79.0
1,Huskies,Huskies_M1,,1H,1319.694969,Pass,Simple pass,61.0,79.0,69.0,94.0
1,Opponent1,Opponent1_D1,,1H,1321.838161,Duel,Ground defending duel,31.0,6.0,27.0,8.0
1,Huskies,Huskies_F1,,1H,1322.263813,Duel,Ground attacking duel,69.0,94.0,73.0,92.0
1,Opponent1,Opponent1_D1,,1H,1323.485411,Others on the ball,Touch,27.0,8.0,30.0,2.0
1,Huskies,Huskies_F1,Huskies_F2,1H,1323.783423,Pass,Simple pass,70.0,98.0,72.0,100.0
1,Huskies,Huskies_F2,,1H,1333.808644,Free Kick,Throw in,71.0,100.0,60.0,92.0
1,Huskies,Huskies_F3,Huskies_D2,1H,1336.828397,Pass,Simple pass,60.0,92.0,53.0,78.0
1,Huskies,Huskies_D2,Huskies_D3,1H,1338.621719,Pass,Simple pass,53.0,78.0,61.0,18.0
1,Huskies,Huskies_D3,Huskies_M3,1H,1342.78861,Pass,Simple pass,61.0,18.0,55.0,51.0
1,Huskies,Huskies_M3,Huskies_M1,1H,1347.364783,Pass,Simple pass,55.0,51.0,51.0,68.0
1,Huskies,Huskies_M1,Huskies_D1,1H,1351.186662,Pass,Simple pass,51.0,68.0,62.0,99.0
1,Huskies,Huskies_D1,Huskies_M1,1H,1355.635433,Pass,Simple pass,62.0,99.0,58.0,93.0
1,Huskies,Huskies_M1,Huskies_D2,1H,1357.802034,Pass,Simple pass,58.0,93.0,45.0,60.0
1,Huskies,Huskies_D2,Huskies_D3,1H,1360.51092,Pass,Simple pass,45.0,60.0,53.0,29.0
1,Huskies,Huskies_D3,Huskies_M2,1H,1364.552237,Pass,Simple pass,53.0,29.0,65.0,22.0
1,Huskies,Huskies_M2,Huskies_M3,1H,1365.514369,Pass,Simple pass,65.0,22.0,59.0,37.0
1,Huskies,Huskies_M3,,1H,1366.275643,Duel,Ground attacking duel,59.0,37.0,60.0,33.0
1,Huskies,Huskies_M3,Huskies_M2,1H,1367.816744,Pass,Simple pass,60.0,33.0,57.0,23.0
1,Huskies,Huskies_M2,Huskies_M3,1H,1368.148627,Pass,Simple pass,57.0,23.0,68.0,7.0
1,Huskies,Huskies_M3,Huskies_D3,1H,1371.360714,Pass,Simple pass,68.0,7.0,51.0,20.0
1,Huskies,Huskies_D3,Huskies_D2,1H,1373.937659,Pass,Simple pass,51.0,20.0,47.0,56.0
1,Huskies,Huskies_D2,Huskies_D1,1H,1377.038876,Pass,Simple pass,47.0,56.0,60.0,87.0
1,Huskies,Huskies_D1,Huskies_F1,1H,1380.185092,Pass,Simple pass,60.0,87.0,68.0,97.0
1,Huskies,Huskies_F1,Huskies_D1,1H,1382.378471,Pass,Simple pass,68.0,97.0,89.0,96.0
1,Huskies,Huskies_D1,Huskies_D4,1H,1384.757142,Pass,Cross,89.0,96.0,98.0,3.0
1,Huskies,Huskies_D4,,1H,1389.654425,Pass,Simple pass,98.0,3.0,95.0,7.0
1,Opponent1,Opponent1_F3,,1H,1390.196019,Others on the ball,Touch,5.0,93.0,6.0,100.0
1,Huskies,Huskies_D4,,1H,1394.908381,Free Kick,Throw in,96.0,0.0,94.0,24.0
1,Opponent1,Opponent1_D4,,1H,1397.8674,Duel,Ground defending duel,6.0,76.0,3.0,78.0
1,Huskies,Huskies_F3,,1H,1398.221988,Duel,Ground attacking duel,94.0,24.0,97.0,22.0
1,Huskies,Huskies_F3,,1H,1399.362914,Pass,Cross,97.0,22.0,0.0,0.0
1,Opponent1,Opponent1_D3,,1H,1401.318463,Others on the ball,Touch,4.0,75.0,0.0,76.0
1,Huskies,Huskies_F2,,1H,1427.438843,Free Kick,Corner,100.0,0.0,83.0,59.0
1,Huskies,Huskies_M1,,1H,1430.877737,Shot,Shot,83.0,59.0,0.0,0.0
1,Opponent1,Opponent1_G1,,1H,1467.212071,Free Kick,Goal kick,100.0,100.0,53.0,96.0
1,Opponent1,Opponent1_F3,,1H,1472.292334,Pass,Head pass,53.0,96.0,56.0,73.0
1,Huskies,Huskies_M3,,1H,1474.610663,Pass,Head pass,44.0,27.0,57.0,20.0
1,Opponent1,Opponent1_D3,,1H,1475.014177,Duel,Air duel,43.0,80.0,53.0,71.0
1,Huskies,Huskies_F3,,1H,1475.265275,Duel,Air duel,57.0,20.0,47.0,29.0
1,Huskies,Huskies_M3,,1H,1476.606102,Pass,Head pass,47.0,29.0,65.0,52.0
1,Opponent1,Opponent1_D2,,1H,1477.684556,Pass,Launch,35.0,48.0,50.0,87.0
1,Huskies,Huskies_M2,Huskies_D4,1H,1480.756475,Pass,Simple pass,50.0,13.0,50.0,7.0
1,Huskies,Huskies_D4,Huskies_D3,1H,1482.471513,Pass,Simple pass,50.0,7.0,39.0,15.0
1,Huskies,Huskies_D3,,1H,1483.231097,Pass,High pass,39.0,15.0,71.0,8.0
1,Opponent1,Opponent1_D3,,1H,1485.473184,Others on the ball,Clearance,29.0,92.0,43.0,100.0
1,Huskies,Huskies_D3,,1H,1495.306349,Free Kick,Throw in,42.0,0.0,57.0,10.0
1,Huskies,Huskies_F3,Huskies_D3,1H,1497.018515,Pass,Simple pass,57.0,10.0,53.0,5.0
1,Huskies,Huskies_D3,,1H,1497.833926,Pass,High pass,53.0,5.0,77.0,0.0
1,Opponent1,Opponent1_D3,,1H,1511.145502,Free Kick,Throw in,30.0,100.0,57.0,90.0
1,Huskies,Huskies_D4,,1H,1513.320859,Duel,Ground loose ball duel,43.0,10.0,36.0,8.0
1,Opponent1,Opponent1_F3,,1H,1513.538262,Duel,Ground loose ball duel,57.0,90.0,64.0,92.0
1,Opponent1,Opponent1_F3,,1H,1514.338215,Pass,Head pass,64.0,92.0,73.0,91.0
1,Huskies,Huskies_D2,,1H,1516.215998,Duel,Ground defending duel,27.0,9.0,24.0,0.0
1,Opponent1,Opponent1_F1,,1H,1516.358587,Duel,Ground attacking duel,73.0,91.0,76.0,100.0
1,Huskies,Huskies_D4,,1H,1534.648148,Free Kick,Throw in,24.0,0.0,11.0,18.0
1,Huskies,Huskies_D3,Huskies_G1,1H,1539.323848,Pass,Simple pass,11.0,18.0,3.0,33.0
1,Huskies,Huskies_G1,Huskies_F1,1H,1542.460396,Pass,High pass,3.0,33.0,39.0,98.0
1,Huskies,Huskies_F1,,1H,1546.448624,Pass,Simple pass,39.0,98.0,44.0,64.0
1,Opponent1,Opponent1_M1,,1H,1548.211076,Duel,Ground defending duel,56.0,36.0,54.0,15.0
1,Huskies,Huskies_M1,,1H,1548.609441,Duel,Ground attacking duel,46.0,85.0,44.0,64.0
1,Opponent1,Opponent1_M1,,1H,1549.97065,Foul,Foul,56.0,36.0,54.0,15.0
1,Huskies,Huskies_F2,Huskies_M3,1H,1563.565089,Pass,Simple pass,53.0,75.0,41.0,75.0
1,Huskies,Huskies_M3,Huskies_D1,1H,1565.577677,Pass,Simple pass,41.0,75.0,35.0,79.0
1,Huskies,Huskies_D1,Huskies_D2,1H,1566.797006,Pass,Simple pass,35.0,79.0,31.0,47.0
1,Huskies,Huskies_D2,Huskies_D3,1H,1569.287655,Pass,Simple pass,31.0,47.0,43.0,12.0
1,Huskies,Huskies_D3,Huskies_M2,1H,1573.214242,Pass,Simple pass,43.0,12.0,61.0,17.0
1,Huskies,Huskies_M2,Huskies_D3,1H,1574.779483,Pass,Simple pass,61.0,17.0,58.0,39.0
1,Huskies,Huskies_D3,Huskies_M1,1H,1577.213654,Pass,Simple pass,58.0,39.0,47.0,71.0
1,Huskies,Huskies_M1,Huskies_M3,1H,1587.209976,Pass,Simple pass,47.0,71.0,40.0,81.0
1,Huskies,Huskies_M3,Huskies_D2,1H,1589.202639,Pass,Simple pass,40.0,81.0,48.0,31.0
1,Huskies,Huskies_D2,Huskies_F2,1H,1591.554177,Pass,Simple pass,48.0,31.0,48.0,26.0
1,Huskies,Huskies_F2,Huskies_D3,1H,1598.02757,Pass,Simple pass,48.0,26.0,66.0,7.0
1,Huskies,Huskies_D3,,1H,1600.521576,Pass,Simple pass,66.0,7.0,75.0,0.0
1,Opponent1,Opponent1_D3,,1H,1623.780434,Free Kick,Throw in,30.0,100.0,44.0,63.0
1,Opponent1,Opponent1_D2,,1H,1627.830828,Pass,High pass,44.0,63.0,66.0,53.0
1,Huskies,Huskies_D1,,1H,1629.666349,Pass,Head pass,34.0,47.0,47.0,45.0
1,Opponent1,Opponent1_D2,,1H,1631.224294,Duel,Ground defending duel,53.0,55.0,53.0,58.0
1,Huskies,Huskies_M1,,1H,1631.650483,Duel,Ground attacking duel,47.0,45.0,47.0,42.0
1,Huskies,Huskies_M1,Huskies_F2,1H,1633.128835,Pass,Simple pass,47.0,42.0,56.0,34.0
1,Huskies,Huskies_F2,,1H,1633.758439,Others on the ball,Touch,56.0,34.0,71.0,25.0
1,Huskies,Huskies_F2,Huskies_D4,1H,1637.294235,Pass,Simple pass,71.0,25.0,80.0,5.0
1,Huskies,Huskies_D4,Huskies_F2,1H,1640.147845,Pass,Simple pass,80.0,5.0,74.0,25.0
1,Huskies,Huskies_F2,,1H,1641.940125,Duel,Ground attacking duel,74.0,25.0,71.0,26.0
1,Opponent1,Opponent1_M1,,1H,1642.56418,Duel,Ground defending duel,26.0,75.0,29.0,74.0
1,Opponent1,Opponent1_M2,,1H,1642.989576,Duel,Ground loose ball duel,29.0,74.0,30.0,70.0
1,Huskies,Huskies_F2,,1H,1643.366852,Duel,Ground loose ball duel,71.0,26.0,70.0,30.0
1,Huskies,Huskies_F2,,1H,1644.490838,Duel,Ground loose ball duel,70.0,30.0,62.0,25.0
1,Opponent1,Opponent1_M3,,1H,1644.822725,Duel,Ground loose ball duel,30.0,70.0,38.0,75.0
1,Huskies,Huskies_M3,,1H,1645.877296,Duel,Ground loose ball duel,62.0,25.0,67.0,24.0
1,Opponent1,Opponent1_M2,,1H,1646.602966,Duel,Ground loose ball duel,38.0,75.0,33.0,76.0
1,Huskies,Huskies_M1,,1H,1647.246805,Duel,Ground attacking duel,67.0,24.0,68.0,22.0
1,Opponent1,Opponent1_M3,,1H,1648.115592,Duel,Ground defending duel,33.0,76.0,32.0,78.0
1,Opponent1,Opponent1_M1,,1H,1648.667378,Duel,Ground attacking duel,32.0,78.0,40.0,90.0
1,Huskies,Huskies_M3,,1H,1649.706092,Duel,Ground defending duel,68.0,22.0,60.0,10.0
1,Opponent1,Opponent1_M1,,1H,1650.411323,Pass,Simple pass,40.0,90.0,91.0,73.0
1,Huskies,Huskies_G1,Huskies_D1,1H,1657.171668,Pass,Hand pass,9.0,27.0,38.0,81.0
1,Huskies,Huskies_D1,Huskies_D2,1H,1665.270361,Pass,Simple pass,38.0,81.0,33.0,54.0
1,Huskies,Huskies_D2,Huskies_D1,1H,1669.642262,Pass,Simple pass,33.0,54.0,39.0,80.0
1,Huskies,Huskies_D1,Huskies_F2,1H,1671.45486,Pass,Simple pass,39.0,80.0,51.0,93.0
1,Huskies,Huskies_F2,Huskies_D1,1H,1673.213406,Pass,Simple pass,51.0,93.0,42.0,85.0
1,Huskies,Huskies_D1,Huskies_D2,1H,1677.421522,Pass,Simple pass,42.0,85.0,35.0,57.0
1,Huskies,Huskies_D2,Huskies_D3,1H,1679.747834,Pass,Simple pass,35.0,57.0,46.0,19.0
1,Huskies,Huskies_D3,Huskies_D4,1H,1683.925207,Pass,Simple pass,46.0,19.0,49.0,5.0
1,Huskies,Huskies_D4,Huskies_M3,1H,1685.592344,Pass,Simple pass,49.0,5.0,55.0,18.0
1,Huskies,Huskies_M3,Huskies_M2,1H,1687.033235,Pass,Simple pass,55.0,18.0,57.0,13.0
1,Huskies,Huskies_M2,Huskies_D4,1H,1688.522032,Pass,Simple pass,57.0,13.0,50.0,6.0
1,Huskies,Huskies_D4,,1H,1691.412407,Pass,Simple pass,50.0,6.0,62.0,28.0
1,Opponent1,Opponent1_M1,Opponent1_M2,1H,1693.228444,Pass,Simple pass,38.0,72.0,62.0,67.0
1,Opponent1,Opponent1_M2,,1H,1694.376246,Others on the ball,Acceleration,62.0,67.0,75.0,31.0
1,Opponent1,Opponent1_M2,,1H,1698.90762,Duel,Ground attacking duel,75.0,31.0,77.0,24.0
1,Huskies,Huskies_M1,,1H,1700.416779,Duel,Ground defending duel,25.0,69.0,23.0,76.0
1,Huskies,Huskies_M2,Huskies_F1,1H,1704.03903,Pass,Simple pass,23.0,76.0,47.0,96.0
1,Huskies,Huskies_F1,,1H,1710.063412,Pass,Simple pass,47.0,96.0,55.0,86.0
1,Opponent1,Opponent1_M3,,1H,1711.033111,Duel,Ground defending duel,45.0,14.0,44.0,16.0
1,Huskies,Huskies_F2,,1H,1711.538284,Duel,Ground attacking duel,55.0,86.0,56.0,84.0
1,Opponent1,Opponent1_M3,,1H,1713.275102,Foul,Foul,44.0,16.0,45.0,14.0
1,Huskies,Huskies_M1,Huskies_M3,1H,1746.903336,Pass,Simple pass,56.0,75.0,54.0,40.0
1,Huskies,Huskies_M3,Huskies_D3,1H,1750.189462,Pass,Simple pass,54.0,40.0,59.0,13.0
1,Huskies,Huskies_D3,Huskies_D2,1H,1754.896087,Pass,Simple pass,59.0,13.0,59.0,52.0
1,Huskies,Huskies_D2,Huskies_F2,1H,1757.479116,Pass,Simple pass,59.0,52.0,63.0,87.0
1,Huskies,Huskies_F2,,1H,1759.910812,Pass,Smart pass,63.0,87.0,99.0,74.0
1,Opponent1,Opponent1_G1,,1H,1781.344236,Free Kick,Goal kick,100.0,100.0,79.0,14.0
1,Opponent1,Opponent1_F1,Opponent1_F2,1H,1791.104249,Pass,Simple pass,79.0,14.0,68.0,18.0
1,Opponent1,Opponent1_F2,Opponent1_D4,1H,1794.176617,Pass,Simple pass,68.0,18.0,51.0,49.0
1,Opponent1,Opponent1_D4,Opponent1_M1,1H,1797.149069,Pass,Simple pass,51.0,49.0,54.0,57.0
1,Opponent1,Opponent1_M1,Opponent1_F1,1H,1799.09619,Pass,High pass,54.0,57.0,90.0,15.0
1,Opponent1,Opponent1_F1,Opponent1_D1,1H,1804.670882,Pass,Simple pass,90.0,15.0,73.0,8.0
1,Opponent1,Opponent1_D1,Opponent1_F2,1H,1808.428454,Pass,Simple pass,73.0,8.0,82.0,23.0
1,Opponent1,Opponent1_F2,,1H,1809.84428,Duel,Ground attacking duel,82.0,23.0,91.0,24.0
